family,split_id,stage,expert,representation,model,best_params,crossfit_repeat,crossfit_fold,method,kind,selected_params,meta_cv_rmse
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",1.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.03}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 5}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.03}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.03}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 2}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.06}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 2}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold3,meta_model,,,,,,,ConvexStack,convex,"{""l2"": 0.0}",0.5507308009167928
fold_municipality_grouped,fold_municipality_grouped_fold3,meta_model,,,,,,,RidgeStack,ridge,"{""alpha"": 10.0}",0.8821126596091275
fold_municipality_grouped,fold_municipality_grouped_fold3,meta_model,,,,,,,ElasticNetStack,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.9}",0.7877781541153445
fold_municipality_grouped,fold_municipality_grouped_fold3,meta_model,,,,,,,HuberStack,huber,"{""alpha"": 0.0001, ""epsilon"": 1.2}",0.9714575431692414
fold_municipality_grouped,fold_municipality_grouped_fold3,meta_model,,,,,,,ExtraTreesStack,extra_trees,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 6}",0.8927028210761451
fold_municipality_grouped,fold_municipality_grouped_fold3,meta_model,,,,,,,HistGBStack,hist_gradient_boosting,"{""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 9}",0.8548669530587298
fold_municipality_grouped,fold_municipality_grouped_fold3,meta_model,,,,,,,MoE_Support,mixture_of_experts,"{""l2"": 100.0}",0.6902429041384136
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",0.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",0.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 6, ""model__l2_leaf_reg"": 10.0, ""model__learning_rate"": 0.06}",0.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 5}",0.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",0.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",0.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.06}",0.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 2}",0.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",0.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",0.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 6, ""model__l2_leaf_reg"": 10.0, ""model__learning_rate"": 0.06}",0.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3}",0.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",0.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",0.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 6, ""model__l2_leaf_reg"": 10.0, ""model__learning_rate"": 0.06}",0.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",0.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",0.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",0.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 6, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.03}",0.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5}",0.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",1.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.06}",1.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 5}",1.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",1.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.06}",1.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",1.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 6, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.03}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 5, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.06}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 6, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.03}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 5, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.06}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold4,meta_model,,,,,,,ConvexStack,convex,"{""l2"": 0.0}",0.43868614240452397
fold_municipality_grouped,fold_municipality_grouped_fold4,meta_model,,,,,,,RidgeStack,ridge,"{""alpha"": 0.1}",4.7359842787505935
fold_municipality_grouped,fold_municipality_grouped_fold4,meta_model,,,,,,,ElasticNetStack,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",0.497949440046196
fold_municipality_grouped,fold_municipality_grouped_fold4,meta_model,,,,,,,HuberStack,huber,"{""alpha"": 0.0001, ""epsilon"": 1.35}",7.925175737546991
fold_municipality_grouped,fold_municipality_grouped_fold4,meta_model,,,,,,,ExtraTreesStack,extra_trees,"{""max_depth"": 3, ""max_features"": 1.0, ""min_samples_leaf"": 8}",0.649278857975771
fold_municipality_grouped,fold_municipality_grouped_fold4,meta_model,,,,,,,HistGBStack,hist_gradient_boosting,"{""l2_regularization"": 10.0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 9}",0.7592011158375965
fold_municipality_grouped,fold_municipality_grouped_fold4,meta_model,,,,,,,MoE_Support,mixture_of_experts,"{""l2"": 0.1}",23.78638016765049
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 12}",0.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",0.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 6, ""model__l2_leaf_reg"": 10.0, ""model__learning_rate"": 0.06}",0.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3}",0.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 8}",0.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",0.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 5, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.06}",0.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 2}",0.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 4}",0.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",0.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.06}",0.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 2}",0.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",0.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",0.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 5, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.06}",0.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 2}",0.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",0.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",0.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.06}",0.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",0.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 12}",1.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",1.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 6, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.03}",1.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5}",1.0,1.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 8}",1.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",1.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 6, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.03}",1.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5}",1.0,2.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 4}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.06}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 3}",1.0,3.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.03}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 2}",1.0,4.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 10000.0}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.06}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",1.0,5.0,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.03}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",,,,,,
fold_municipality_grouped,fold_municipality_grouped_fold5,meta_model,,,,,,,ConvexStack,convex,"{""l2"": 0.0}",0.5431620244315335
fold_municipality_grouped,fold_municipality_grouped_fold5,meta_model,,,,,,,RidgeStack,ridge,"{""alpha"": 0.01}",0.5604653552007768
