family,method,n_splits,n_predictions,rmse_mean,rmse_median,rmse_std,rmse_worst,pooled_rmse,pooled_mae,pooled_r2,method_family,kind,representation,distance_name,k,alpha,distance_power,regularization
target_matched,LocalRidge_C1_agronomic_GeoAgro75_k20_a30_p0p5,16,656,0.4967908704898855,0.48254777656664793,0.09083697556858021,0.6990138401077511,0.5045164173487242,0.3476226031841807,0.6419951838390906,local,local,C1_agronomic,GeoAgro75,20.0,30.0,0.5,
target_matched,GraphDirect_GeoAgro25_k8_lam4,16,656,0.4968280230291495,0.4841450979295489,0.09537168838947097,0.6957980896398331,0.5053368762312624,0.3384888932020671,0.6408298419160716,graph_direct,graph_direct,,GeoAgro25,8.0,,,4.0
target_matched,LocalRidge_C4_all_deterministic_Geo_k16_a100_p0p5,16,656,0.4968885451872133,0.4875739209310803,0.08894683361590565,0.6993395150656566,0.504296831586237,0.3469379532391775,0.6423067521057171,local,local,C4_all_deterministic,Geo,16.0,100.0,0.5,
target_matched,GraphDirect_GeoAgro25_k8_lam8,16,656,0.4968899401416078,0.4828212615046463,0.09565376458240023,0.6930849896256887,0.505447724918504,0.33517567805372617,0.6406722523592325,graph_direct,graph_direct,,GeoAgro25,8.0,,,8.0
target_matched,LocalRidge_C1_agronomic_Geo_k16_a100_p0p5,16,656,0.49689374902456246,0.48503155986658864,0.08934486109344378,0.6997667947469417,0.5043679168134644,0.3478686275181817,0.6422059047623496,local,local,C1_agronomic,Geo,16.0,100.0,0.5,
target_matched,GraphDirect_GeoAgro25_k12_lam8,16,656,0.49693136849973896,0.48228335882659257,0.09596072634886835,0.6896787564541722,0.5055429924228384,0.33156704552766025,0.6405367863866293,graph_direct,graph_direct,,GeoAgro25,12.0,,,8.0
target_matched,GraphDirect_GeoAgro50_k8_lam8,16,656,0.4969767175068738,0.48485304152050435,0.09583575690093582,0.6958127523753752,0.505565346197585,0.3413869367642442,0.640504996657651,graph_direct,graph_direct,,GeoAgro50,8.0,,,8.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro75_k12_a100_p0p5,16,656,0.49703756520379416,0.4821625934397309,0.0862933231856204,0.7009340718105902,0.5040113790863087,0.35512467240711143,0.6427115753280601,local,local,C4_all_deterministic,GeoAgro75,12.0,100.0,0.5,
target_matched,GraphDirect_GeoAgro75_k8_lam8,16,656,0.49706602356721685,0.4848772211832677,0.09615556674566511,0.6975493903999846,0.5057100517960799,0.3446535503572268,0.6402991740677102,graph_direct,graph_direct,,GeoAgro75,8.0,,,8.0
target_matched,LocalRidge_C1_agronomic_GeoAgro75_k30_a300_p1,16,656,0.4970812614048904,0.4851664543570953,0.09174195938661656,0.6951164085703143,0.5049557711893851,0.33977329025537695,0.6413713814286257,local,local,C1_agronomic,GeoAgro75,30.0,300.0,1.0,
target_matched,GraphDirect_GeoAgro50_k10_lam4,16,656,0.4970906101977051,0.48501637620399995,0.09603285373898038,0.6967766683899272,0.5057123583932381,0.3410940981786884,0.6402958927930267,graph_direct,graph_direct,,GeoAgro50,10.0,,,4.0
target_matched,GraphDirect_GeoAgro75_k8_lam4,16,656,0.49710888648026863,0.48610629262813376,0.09531369350125038,0.698381892520841,0.5056027605007214,0.3493398826847685,0.6404517859191206,graph_direct,graph_direct,,GeoAgro75,8.0,,,4.0
target_matched,LocalRidge_C1_agronomic_GeoAgro75_k30_a30_p0p5,16,656,0.4971331976323362,0.4900411393154275,0.09310739863031925,0.6945632570638822,0.505241122769985,0.3473317583764728,0.6409659433133292,local,local,C1_agronomic,GeoAgro75,30.0,30.0,0.5,
target_matched,LocalRidge_C4_all_deterministic_GeoAgro75_k30_a300_p1,16,656,0.4971643546121174,0.4858078003015474,0.09173878182671498,0.6952166998788427,0.5050370276843493,0.3394443614194115,0.6412559525104888,local,local,C4_all_deterministic,GeoAgro75,30.0,300.0,1.0,
target_matched,GraphDirect_GeoAgro75_k6_lam8,16,656,0.49718521361868573,0.4852096894463983,0.09462037818647634,0.6977430522538243,0.5055557230525637,0.3535399345768638,0.6405186820878455,graph_direct,graph_direct,,GeoAgro75,6.0,,,8.0
target_matched,GraphDirect_GeoAgro50_k10_lam2,16,656,0.4972019150144655,0.4864804082851407,0.09551920207491808,0.6985892322614733,0.5057305778636155,0.3451485882197847,0.640269973962799,graph_direct,graph_direct,,GeoAgro50,10.0,,,2.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro75_k16_a100_p0p5,16,656,0.49722355953770064,0.4870126794713708,0.08878473559335183,0.6980508784943872,0.5046001653329832,0.3472497806437458,0.6418763188462113,local,local,C4_all_deterministic,GeoAgro75,16.0,100.0,0.5,
target_matched,GraphDirect_GeoAgro25_k8_lam2,16,656,0.49724815133135264,0.48594067868267643,0.09480268593630799,0.6987705927880102,0.5056496330804462,0.3431557241151188,0.6403851180334448,graph_direct,graph_direct,,GeoAgro25,8.0,,,2.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro50_k16_a100_p0p5,16,656,0.49730987429294077,0.4894171528476395,0.08941352247981382,0.6973267698068688,0.5047892782601153,0.3456283379404265,0.64160783495208,local,local,C4_all_deterministic,GeoAgro50,16.0,100.0,0.5,
target_matched,GraphDirect_GeoAgro50_k8_lam2,16,656,0.49739551083288647,0.4877952601257008,0.09432584388122378,0.6994715210831428,0.5057109586701865,0.3511533798980775,0.640297883985947,graph_direct,graph_direct,,GeoAgro50,8.0,,,2.0
target_matched,GraphDirect_GeoAgro50_k10_lam8,16,656,0.4974218321631195,0.48423310908088635,0.0961420964725147,0.6949460730598369,0.5060573835120002,0.33821209195639856,0.6398049050345385,graph_direct,graph_direct,,GeoAgro50,10.0,,,8.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro75_k12_a100_p1,16,656,0.4974538211228078,0.47756043145893673,0.08529906903415052,0.702132315253577,0.5042633137847174,0.3601290048864775,0.6423542982813535,local,local,C4_all_deterministic,GeoAgro75,12.0,100.0,1.0,
target_matched,LocalRidge_C1_agronomic_GeoAgro75_k16_a100_p0p5,16,656,0.4974690269483658,0.4850572413568611,0.08931085587398563,0.6987762746074869,0.5049290395083637,0.34816924724373816,0.6414093510593499,local,local,C1_agronomic,GeoAgro75,16.0,100.0,0.5,
target_matched,LocalRidge_C4_all_deterministic_GeoAgro50_k30_a100_p1,16,656,0.49756410874329293,0.48632554256866106,0.09197290326548992,0.6951941483335902,0.5054704430638332,0.3409488042723267,0.6406399505284217,local,local,C4_all_deterministic,GeoAgro50,30.0,100.0,1.0,
target_matched,GraphDirect_GeoAgro50_k12_lam2,16,656,0.4975813078555345,0.4857355037065879,0.0961397213964617,0.6977775793699504,0.5062137158162812,0.34152348709910485,0.6395823262174203,graph_direct,graph_direct,,GeoAgro50,12.0,,,2.0
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k16_a100_p0p5,16,656,0.4975872628882495,0.48675997448211544,0.0900291965181123,0.697716355787289,0.505165083809452,0.34710594424288577,0.6410740046759663,local,local,C1_agronomic,GeoAgro50,16.0,100.0,0.5,
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k30_a100_p1,16,656,0.49763255868869505,0.4847184957971919,0.09183273550948966,0.6949840864853577,0.5055139331128927,0.341958605888695,0.6405781100836319,local,local,C1_agronomic,GeoAgro50,30.0,100.0,1.0,
target_matched,LocalRidge_C4_all_deterministic_GeoAgro75_k40_a30_p1,16,656,0.4976357746004999,0.48455394054290957,0.08997411827796128,0.6934999288285705,0.5052036690777716,0.3442255879353477,0.6410191719680305,local,local,C4_all_deterministic,GeoAgro75,40.0,30.0,1.0,
target_matched,GraphDirect_GeoAgro50_k12_lam4,16,656,0.4976564431031177,0.4846860714266358,0.09628548195042856,0.695841584227769,0.506313537760271,0.33843163100649726,0.6394401683145787,graph_direct,graph_direct,,GeoAgro50,12.0,,,4.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro50_k12_a100_p0p5,16,656,0.4977059471080685,0.4839027868060756,0.08643572684040687,0.6991438247440962,0.5046933710001718,0.35378667856975704,0.6417440071995035,local,local,C4_all_deterministic,GeoAgro50,12.0,100.0,0.5,
target_matched,LocalRidge_C4_all_deterministic_Geo_k30_a30_p0p5,16,656,0.4977095176462669,0.4908646746560748,0.09349762964577991,0.7036243718171695,0.5058756841193525,0.3468285052361035,0.6400635139699715,local,local,C4_all_deterministic,Geo,30.0,30.0,0.5,
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k20_a30_p0p5,16,656,0.49773431441289445,0.48231345654591246,0.09082356250651581,0.6995375701363705,0.5054431815558507,0.3485829535023354,0.6406787121723887,local,local,C1_agronomic,GeoAgro50,20.0,30.0,0.5,
target_matched,LocalRidge_C4_all_deterministic_GeoAgro50_k12_a100_p1,16,656,0.49779257150840306,0.47928526532610083,0.08619791788198554,0.6996520188566882,0.5047406712666305,0.35763218397397567,0.6416768519762674,local,local,C4_all_deterministic,GeoAgro50,12.0,100.0,1.0,
target_matched,LocalRidge_C1_agronomic_GeoAgro75_k12_a100_p1,16,656,0.49780148406015245,0.4774437946296187,0.08597231494197012,0.7036105715189563,0.5047133880089189,0.3600577330230604,0.6417155885359547,local,local,C1_agronomic,GeoAgro75,12.0,100.0,1.0,
target_matched,GraphDirect_GeoAgro75_k12_lam2,16,656,0.49780491592558557,0.48657307443539466,0.09601533678825054,0.6980305413145355,0.5064113892499659,0.3442490255963661,0.6393007893594325,graph_direct,graph_direct,,GeoAgro75,12.0,,,2.0
target_matched,GraphDirect_GeoAgro90_k12_lam2,16,656,0.4978408348091873,0.4868470946459613,0.09610495638886683,0.6982230038318423,0.5064626336471999,0.34517745219385915,0.6392277864640612,graph_direct,graph_direct,,GeoAgro90,12.0,,,2.0
target_matched,GraphDirect_Geo_k12_lam2,16,656,0.4978481681977343,0.4868737254190633,0.09600948815715458,0.697972930287614,0.506452867037522,0.34568508416875415,0.6392417005701942,graph_direct,graph_direct,,Geo,12.0,,,2.0
target_matched,GraphDirect_GeoAgro75_k10_lam4,16,656,0.4978654068359711,0.4859420165632852,0.09624260863982179,0.6984599226844895,0.5065112911469818,0.34438439824969674,0.6391584620322749,graph_direct,graph_direct,,GeoAgro75,10.0,,,4.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro75_k12_a300_p1,16,656,0.49789013245714164,0.4781794555886164,0.08632210619171084,0.7044384261490825,0.5048567825527129,0.35913019717775235,0.6415119746465884,local,local,C4_all_deterministic,GeoAgro75,12.0,300.0,1.0,
target_matched,LocalRidge_C4_all_deterministic_GeoAgro50_k12_a300_p1,16,656,0.49791466563202774,0.4800115645886936,0.08726346581963865,0.7015977507189374,0.5050326669524762,0.356357174835965,0.641262147620006,local,local,C4_all_deterministic,GeoAgro50,12.0,300.0,1.0,
target_matched,GraphDirect_GeoAgro50_k12_lam8,16,656,0.4979266493583393,0.4850001102471402,0.09615419248055176,0.6938093736072597,0.5065557472550138,0.3359863792726532,0.6390951176817948,graph_direct,graph_direct,,GeoAgro50,12.0,,,8.0
target_matched,GraphDirect_GeoAgro25_k10_lam0p25,16,656,0.4979703076724031,0.48971320241171945,0.09294417678949075,0.7031934994036134,0.5060366919231071,0.3537430265330819,0.6398343596248695,graph_direct,graph_direct,,GeoAgro25,10.0,,,0.25
target_matched,LocalRidge_C1_agronomic_GeoAgro75_k12_a100_p0p5,16,656,0.49798395823801034,0.4824127058322142,0.08725614551911882,0.7035513262541383,0.5050997974757778,0.3557970442032052,0.6411667721645988,local,local,C1_agronomic,GeoAgro75,12.0,100.0,0.5,
target_matched,GraphDirect_GeoAgro50_k12_lam1,16,656,0.4979960278220659,0.4873243098461588,0.09557978326329175,0.6996254522405376,0.5065220333407744,0.3455919243370992,0.6391431562694974,graph_direct,graph_direct,,GeoAgro50,12.0,,,1.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro75_k12_a300_p0p5,16,656,0.49800322968005195,0.48252876085142077,0.08789405029124828,0.7047668649670257,0.5052224713861959,0.3529022878466776,0.6409924508879499,local,local,C4_all_deterministic,GeoAgro75,12.0,300.0,0.5,
target_matched,GraphDirect_GeoAgro75_k12_lam1,16,656,0.4980104613988159,0.48802774438891305,0.09517618485970102,0.6990880360907827,0.5064649733119078,0.3481735199443533,0.6392244531955862,graph_direct,graph_direct,,GeoAgro75,12.0,,,1.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro75_k12_a30_p1,16,656,0.4980184293414502,0.4802655232398384,0.08268552362402475,0.6963184869492515,0.5044124758490247,0.36292551708060733,0.6421426824060807,local,local,C4_all_deterministic,GeoAgro75,12.0,30.0,1.0,
target_matched,GraphDirect_GeoAgro90_k8_lam8,16,656,0.4980184515139473,0.4867221439288842,0.09615487727847927,0.6979924359930685,0.5066461076987189,0.3463214192629153,0.6389663483049458,graph_direct,graph_direct,,GeoAgro90,8.0,,,8.0
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k12_a300_p1,16,656,0.4980397858943556,0.4799791283414419,0.08748159185118379,0.7021783448323918,0.505191392384571,0.35640108977976553,0.641036618571106,local,local,C1_agronomic,GeoAgro50,12.0,300.0,1.0,
target_matched,LocalRidge_C1_agronomic_GeoAgro75_k12_a300_p1,16,656,0.4980437771664823,0.47810941433816534,0.08655062363680613,0.7049332451133374,0.5050449745051739,0.3590713723342843,0.6412446626567141,local,local,C1_agronomic,GeoAgro75,12.0,300.0,1.0,
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k12_a100_p1,16,656,0.49805005713096867,0.4789455445776573,0.08685127782445934,0.7013176253322242,0.5050995519094912,0.3577616014280447,0.6411671210751401,local,local,C1_agronomic,GeoAgro50,12.0,100.0,1.0,
target_matched,GraphDirect_GeoAgro50_k10_lam1,16,656,0.4980587672421121,0.48859447338861817,0.09449614936550509,0.7005845503063408,0.5063930911172995,0.350229674312426,0.6393268551348402,graph_direct,graph_direct,,GeoAgro50,10.0,,,1.0
target_matched,GraphDirect_Geo_k12_lam1,16,656,0.4980949039210716,0.48840527282008417,0.09503529554893468,0.6986811428336976,0.5065232067731056,0.34980773276924293,0.6391414843123071,graph_direct,graph_direct,,Geo,12.0,,,1.0
target_matched,GraphDirect_GeoAgro90_k10_lam4,16,656,0.49810197284224134,0.4866078181813913,0.09616467646341344,0.698555351317852,0.50672995030508,0.34496364622514586,0.6388468467179166,graph_direct,graph_direct,,GeoAgro90,10.0,,,4.0
target_matched,GraphDirect_GeoAgro90_k12_lam1,16,656,0.49810595441481315,0.4884472089425617,0.09521611111492358,0.6991499786459879,0.5065659067691497,0.3492092500876995,0.6390806408742866,graph_direct,graph_direct,,GeoAgro90,12.0,,,1.0
target_matched,GraphDirect_GeoAgro75_k10_lam2,16,656,0.49815475725316516,0.48750059001008483,0.09554280123283981,0.6998213353516113,0.50667155274612,0.3485864084470991,0.6389300833502712,graph_direct,graph_direct,,GeoAgro75,10.0,,,2.0
target_matched,GraphDirect_GeoAgro75_k12_lam4,16,656,0.49815747075630434,0.4856564176184657,0.09634481286374966,0.696917929606181,0.5068165777189118,0.3414672130109637,0.6387233551506335,graph_direct,graph_direct,,GeoAgro75,12.0,,,4.0
target_matched,GraphDirect_GeoAgro75_k10_lam8,16,656,0.49824936415975996,0.4852568598585509,0.09645099352815201,0.6971305330059728,0.506925831264927,0.34162096644841994,0.6385675788378696,graph_direct,graph_direct,,GeoAgro75,10.0,,,8.0
target_matched,GraphDirect_GeoAgro50_k6_lam4,16,656,0.4982499356856207,0.4868452300784937,0.09337096987215368,0.6991833985495404,0.5063854784644428,0.35646048247092627,0.639337699116943,graph_direct,graph_direct,,GeoAgro50,6.0,,,4.0
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k40_a30_p1,16,656,0.49825617945027356,0.48824954553129973,0.09026047746560059,0.6921340241570975,0.5058626192363709,0.3479677541667173,0.6400821053650276,local,local,C1_agronomic,GeoAgro50,40.0,30.0,1.0,
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k12_a100_p0p5,16,656,0.49826992328218817,0.4840002342945938,0.08734991787070456,0.7017087300950077,0.5053969223196313,0.35443056968074366,0.6407444808613401,local,local,C1_agronomic,GeoAgro50,12.0,100.0,0.5,
target_matched,GraphDirect_GeoAgro90_k12_lam4,16,656,0.49828586087122473,0.48597147033130894,0.09645590137450778,0.6973253207514353,0.5069625787444999,0.3422993971042022,0.6385151758585919,graph_direct,graph_direct,,GeoAgro90,12.0,,,4.0
target_matched,GraphDirect_GeoAgro25_k8_lam1,16,656,0.49833612836364904,0.4881225193643477,0.09389459819604563,0.701750610764134,0.5065610330253585,0.34907691837889165,0.6390875857554965,graph_direct,graph_direct,,GeoAgro25,8.0,,,1.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro50_k12_a300_p0p5,16,656,0.49834223247048803,0.4840047219809394,0.08805170818047507,0.7024925087391725,0.5055823523621802,0.35118887621416567,0.6404808109255044,local,local,C4_all_deterministic,GeoAgro50,12.0,300.0,0.5,
target_matched,GraphDirect_GeoAgro90_k10_lam2,16,656,0.49835634368397363,0.48823611918352816,0.09527557361137785,0.6996429497906413,0.5068225927621024,0.34931137206208573,0.6387147796319409,graph_direct,graph_direct,,GeoAgro90,10.0,,,2.0
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k24_a30_p0p5,16,656,0.4983598968639696,0.48754438813292966,0.09249662888952664,0.7026909633771208,0.506343249694264,0.3472124437058153,0.6393978496979376,local,local,C1_agronomic,GeoAgro50,24.0,30.0,0.5,
target_matched,GraphDirect_Geo_k12_lam4,16,656,0.4983715838488169,0.48609282167480006,0.09642722357983291,0.6973211460131414,0.507041721108664,0.3427407255917238,0.6384023036354302,graph_direct,graph_direct,,Geo,12.0,,,4.0
target_matched,LocalRidge_C1_agronomic_Geo_k12_a30_p1,16,656,0.4983838422386889,0.4744980115181898,0.08370229363639639,0.7037437106740001,0.5049303402867491,0.3638318561723843,0.6414075034826423,local,local,C1_agronomic,Geo,12.0,30.0,1.0,
target_matched,LocalRidge_C1_agronomic_GeoAgro75_k12_a300_p0p5,16,656,0.4984401789952598,0.4825983443351268,0.08821339778607605,0.705721164069434,0.5057053147476114,0.35315856074600954,0.6403059127602083,local,local,C1_agronomic,GeoAgro75,12.0,300.0,0.5,
target_matched,LocalRidge_C4_all_deterministic_Geo_k12_a30_p1,16,656,0.49845325630411647,0.4773001977974845,0.08238195802785622,0.7013818566768433,0.5047952669554749,0.36454511175796567,0.641599331149326,local,local,C4_all_deterministic,Geo,12.0,30.0,1.0,
target_matched,GraphDirect_GeoAgro25_k6_lam1,16,656,0.49845375647768175,0.48972444365344114,0.0915759547705788,0.7022372324107987,0.5062787454758457,0.3597452083177207,0.6394897197022642,graph_direct,graph_direct,,GeoAgro25,6.0,,,1.0
target_matched,GraphDirect_Geo_k10_lam4,16,656,0.49845589571161447,0.4873750595291746,0.0959442285992496,0.6990881448071342,0.5070387007256733,0.34528323295040103,0.6384066116054972,graph_direct,graph_direct,,Geo,10.0,,,4.0
target_matched,GraphDirect_GeoAgro75_k8_lam2,16,656,0.4984867112318936,0.48862684253628486,0.09380906342564738,0.6996562316927455,0.5066943189752443,0.3555032718912125,0.6388976347745161,graph_direct,graph_direct,,GeoAgro75,8.0,,,2.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro75_k12_a30_p0p5,16,656,0.4985682289543302,0.4853063195455569,0.08205256517871583,0.6927629975813171,0.5048585083063267,0.3627121460675023,0.6415095238007882,local,local,C4_all_deterministic,GeoAgro75,12.0,30.0,0.5,
target_matched,GraphDirect_GeoAgro90_k8_lam4,16,656,0.4985781417531661,0.4886093452616781,0.09529136934896348,0.6987011226123183,0.5070434702167219,0.35182318706142757,0.6383998088721434,graph_direct,graph_direct,,GeoAgro90,8.0,,,4.0
target_matched,GraphDirect_GeoAgro75_k12_lam8,16,656,0.4985897562999123,0.485094130772158,0.09633637376071705,0.6955513351146754,0.5072399811132156,0.3393116265374145,0.6381194694074739,graph_direct,graph_direct,,GeoAgro75,12.0,,,8.0
target_matched,GraphDirect_GeoAgro90_k10_lam8,16,656,0.4985918883329119,0.48587907480063686,0.09647870811248895,0.6975399427519691,0.5072674377589131,0.34225465627940443,0.6380802915240287,graph_direct,graph_direct,,GeoAgro90,10.0,,,8.0
target_matched,LocalRidge_C1_agronomic_GeoAgro75_k12_a30_p1,16,656,0.4986151370896971,0.4779188063893911,0.08460707790841215,0.7007314037675669,0.5052999259995642,0.36343816649555505,0.640882365038691,local,local,C1_agronomic,GeoAgro75,12.0,30.0,1.0,
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k12_a300_p0p5,16,656,0.498626502665965,0.4840088448446628,0.08835383727648652,0.7034378326235153,0.5059119386684593,0.35164346312702077,0.6400119210469646,local,local,C1_agronomic,GeoAgro50,12.0,300.0,0.5,
target_matched,GraphDirect_Geo_k8_lam8,16,656,0.4988082392183112,0.48790223654261006,0.09633745568126743,0.6981949572449287,0.507454932278489,0.3476909974434326,0.6378126989386116,graph_direct,graph_direct,,Geo,8.0,,,8.0
target_matched,GraphDirect_Geo_k10_lam8,16,656,0.4988223867549769,0.4863622494812066,0.09637621830259378,0.698062289324826,0.507475738845067,0.342534070919524,0.6377829976658242,graph_direct,graph_direct,,Geo,10.0,,,8.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro50_k24_a30_p2,16,656,0.4988554587400913,0.4842749892432022,0.0855846477319301,0.6917318230327856,0.5056913138434584,0.357929936922056,0.6403258293898317,local,local,C4_all_deterministic,GeoAgro50,24.0,30.0,2.0,
target_matched,LocalRidge_C1_agronomic_Geo_k40_a100_p1,16,656,0.49887564316297817,0.4861381155820311,0.08907716103312988,0.6933923016162664,0.5062763342981673,0.34369709991128145,0.639493153590329,local,local,C1_agronomic,Geo,40.0,100.0,1.0,
target_matched,GraphDirect_GeoAgro90_k12_lam8,16,656,0.4988859171252621,0.48555201157860545,0.09644611994017034,0.6962003335975032,0.507550634399375,0.34040091998986527,0.6376760745443358,graph_direct,graph_direct,,GeoAgro90,12.0,,,8.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro50_k30_a30_p2,16,656,0.4989354525282075,0.48443200591167224,0.08570126362932184,0.692431573979399,0.5057887387194983,0.35638659678875395,0.6401872286822811,local,local,C4_all_deterministic,GeoAgro50,30.0,30.0,2.0,
target_matched,GraphDirect_Geo_k10_lam2,16,656,0.4989468671999178,0.48934871306797634,0.09500747468910568,0.7002253990711631,0.5073561325834038,0.34984625908595357,0.6379537184030941,graph_direct,graph_direct,,Geo,10.0,,,2.0
target_matched,GraphDirect_Geo_k12_lam8,16,656,0.499065101170695,0.48577314288368906,0.09645745786850354,0.6964255297148242,0.5077287797745139,0.34090341094463256,0.6374216855048332,graph_direct,graph_direct,,Geo,12.0,,,8.0
target_matched,LocalRidge_C4_all_deterministic_Geo_k12_a100_p1,16,656,0.4990667263887737,0.4754153954414137,0.08405408540329559,0.7070447393152142,0.5056590932454691,0.36289144716742106,0.6403716618862252,local,local,C4_all_deterministic,Geo,12.0,100.0,1.0,
target_matched,GraphDirect_GeoAgro75_k12_lam0p5,16,656,0.49907362805781286,0.48996431727707024,0.09378141707392569,0.7003455043239997,0.5072669472520431,0.35284846393021285,0.6380809914468085,graph_direct,graph_direct,,GeoAgro75,12.0,,,0.5
target_matched,GraphDirect_GeoAgro50_k12_lam0p5,16,656,0.4990794567119712,0.489246330044039,0.0945428321823717,0.7014875123464055,0.5074051680207483,0.35030174397792757,0.6378837322354853,graph_direct,graph_direct,,GeoAgro50,12.0,,,0.5
target_matched,LocalRidge_C1_agronomic_Geo_k12_a100_p1,16,656,0.499106906142873,0.4754160209683444,0.08451193878958511,0.707665182133589,0.5057702836467479,0.3623506332957825,0.6402134856912529,local,local,C1_agronomic,Geo,12.0,100.0,1.0,
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k30_a30_p2,16,656,0.49913347705007005,0.48266000528702835,0.0858768990905021,0.6934744871140044,0.5060119979774744,0.3574453038276052,0.639869510015655,local,local,C1_agronomic,GeoAgro50,30.0,30.0,2.0,
target_matched,GraphDirect_GeoAgro50_k8_lam1,16,656,0.49917422194832384,0.49043822660884284,0.0928760587046724,0.7021422780157871,0.5072097628158355,0.3579307025825306,0.638162585439978,graph_direct,graph_direct,,GeoAgro50,8.0,,,1.0
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k40_a30_p2,16,656,0.4991880148485576,0.48413094374615995,0.08508431594073909,0.6911907701826456,0.5059402693859754,0.3554694273765214,0.6399716017528145,local,local,C1_agronomic,GeoAgro50,40.0,30.0,2.0,
target_matched,LocalRidge_C4_all_deterministic_GeoAgro50_k12_a30_p1,16,656,0.4992098820840506,0.4842469304334352,0.08330804921678064,0.6946393583059763,0.5056846576604418,0.36212873273393825,0.6403352977800707,local,local,C4_all_deterministic,GeoAgro50,12.0,30.0,1.0,
target_matched,LocalRidge_C4_all_deterministic_Geo_k12_a100_p0p5,16,656,0.4993182723253463,0.48018327901062585,0.08549088182165264,0.7056145967770104,0.5061330208284648,0.35729819651166844,0.6396972246516957,local,local,C4_all_deterministic,Geo,12.0,100.0,0.5,
target_matched,GraphDirect_GeoAgro90_k12_lam0p5,16,656,0.4993728457976957,0.4906842774880742,0.09377910928793956,0.7004518466824883,0.5075609351351335,0.35422360997547303,0.6376613676731997,graph_direct,graph_direct,,GeoAgro90,12.0,,,0.5
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k24_a30_p2,16,656,0.49938347819164774,0.48266422248943297,0.0858658665348333,0.6936417560593464,0.5062568479900589,0.3590891760209428,0.639520904491626,local,local,C1_agronomic,GeoAgro50,24.0,30.0,2.0,
target_matched,GraphDirect_Geo_k12_lam0p5,16,656,0.49941622114567324,0.4906039319009774,0.09353690749916334,0.6998690487585764,0.507561713431381,0.3549915653327472,0.6376602564489324,graph_direct,graph_direct,,Geo,12.0,,,0.5
target_matched,LocalRidge_C4_all_deterministic_GeoAgro50_k40_a30_p2,16,656,0.4994519967768675,0.485981032959338,0.08500153783755915,0.6903481511162647,0.506187692145392,0.3544510408000814,0.6396193823047686,local,local,C4_all_deterministic,GeoAgro50,40.0,30.0,2.0,
target_matched,GraphDirect_GeoAgro90_k6_lam8,16,656,0.4994785924879058,0.4881768409147425,0.09467312374898475,0.6989728224300362,0.5078205167099549,0.356803814899478,0.637290651655094,graph_direct,graph_direct,,GeoAgro90,6.0,,,8.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro75_k30_a30_p0p5,16,656,0.4994826447846671,0.4919747763671288,0.09418401955922635,0.7048469709470504,0.5077392319243687,0.3486039233912226,0.6374067572122647,local,local,C4_all_deterministic,GeoAgro75,30.0,30.0,0.5,
target_matched,GraphDirect_GeoAgro75_k10_lam1,16,656,0.49948399389910736,0.48998396603019156,0.09422410068054682,0.7015254437165872,0.5077475307558327,0.3537964487355947,0.6373949041797864,graph_direct,graph_direct,,GeoAgro75,10.0,,,1.0
target_matched,LocalRidge_C1_agronomic_GeoAgro50_k12_a30_p1,16,656,0.4995204822850875,0.4805799872931179,0.08520983884349585,0.6993436663525805,0.5062880939428929,0.36244021270060744,0.6394764058919522,local,local,C1_agronomic,GeoAgro50,12.0,30.0,1.0,
target_matched,GraphDirect_Geo_k8_lam4,16,656,0.4995208784613616,0.49002885892100445,0.09524414982036723,0.6988363137146274,0.5079621940549583,0.35343566939068927,0.6370882381481859,graph_direct,graph_direct,,Geo,8.0,,,4.0
target_matched,LocalRidge_C4_all_deterministic_GeoAgro50_k24_a100_p2,16,656,0.4995827656527114,0.48280217173238515,0.08572453976204313,0.6924907197917269,0.5064309853373782,0.3580411367521851,0.6392728735969966,local,local,C4_all_deterministic,GeoAgro50,24.0,100.0,2.0,
