feature,train_mean,target_mean,standardized_mean_difference,abs_standardized_mean_difference,train_missing_fraction,target_missing_fraction,missing_fraction_difference
emp_shape__hist_s2_msi__curvature_energy,0.07216338642408782,0.06209507304578375,-0.24844658446848253,0.24844658446848253,0.0,0.0,0.0
soilgrids__sand__0_5cm__std,0.4632248871935242,1.1369863704591467,0.24812329042304884,0.24812329042304884,0.0,0.0,0.0
sat_pro_2025__planet__msavi_std__mean,0.04400517885554137,0.046826435084398293,0.24732020478668326,0.24732020478668326,0.0,0.0,0.0
emp_shape__y2025_s2_msi__peak_sharpness,0.037428605935127625,0.030409685230024172,-0.247209867281262,0.247209867281262,0.0,0.0,0.0
sat_basic_hist__sentinel_2__enddi_min__std,0.04558994993069632,0.04807758730982588,0.24684817994840097,0.24684817994840097,0.0,0.0,0.0
agro_pheno__y2025_s2_ndwi__greenup_slope,0.09111179951690815,0.09943120661824044,0.2468382179648505,0.2468382179648505,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__endwi_promedio__m07,0.33076533816425113,0.36186779661016943,0.24682787532729872,0.24682787532729872,0.0,0.0,0.0
sat_pro_2025__planet__evi_std__mean,0.04371032120163947,0.046451727730076116,0.24591236879258022,0.24591236879258022,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__savi_promedio__m04,0.09287034161490683,0.0964536924939467,0.24570311243829993,0.24570311243829993,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi3_max__min,1.166876811594203,1.0799491525423728,-0.2456674798494116,0.2456674798494116,0.0,0.0,0.0
sat_basic_hist__sentinel_2__srndi_max__std,0.09811325897864157,0.10430621172637104,0.24507794337489902,0.24507794337489902,0.0,0.0,0.0
soilgrids__silt__5_15cm__mean,27.91649512894936,27.371489635104712,-0.24411657615899648,0.24411657615899648,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi2_max__std,0.4426191488939647,0.47308730194022325,0.24262574581191845,0.24262574581191845,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndsvi_min__std,0.10395355341308563,0.10988255546883383,0.24242418642515548,0.24242418642515548,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi5_min__max,1.3224130434782608,1.2853728813559322,-0.24205268363766277,0.24205268363766277,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__lai_promedio__m04,-0.011529330572808826,-0.004582929782082322,0.24127302489011945,0.24127302489011945,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__dswi5_promedio__m05,0.7962900998256977,0.8075568274267553,0.241149155343792,0.241149155343792,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mra_min__min,0.01998550724637681,0.02005084745762712,0.24097401947674157,0.24097401947674157,0.0,0.0,0.0
sat_basic_hist__sentinel_2__srndi_min__min,-0.4472608695652173,-0.4767118644067796,-0.24092359284925433,0.24092359284925433,0.0,0.0,0.0
soilgrids__soc__15_30cm__std,0.29109141678842915,0.4044317437842027,0.24007726207229158,0.24007726207229158,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__mra_promedio__m06,0.021637077294685968,0.021870056497175112,0.23986043820620984,0.23986043820620984,0.0,0.0,0.0
agro_pheno__hist_s2_ndwi__greenup_slope,0.05801799473100778,0.06398658005490128,0.23871125611339586,0.23871125611339586,0.0,0.0,0.0
agro_anomaly__s2_msi__auc_delta,-0.6047084271668111,-0.5413081667141988,0.23769608642713025,0.23769608642713025,0.0,0.0,0.0
sat_basic_hist__sentinel_2__savi_std__mean,0.03282350571145558,0.03491754003247493,0.23696342987919705,0.23696342987919705,0.0,0.0,0.0
soilgrids__silt__depth_weighted_0_60cm,26.545883260205343,25.99263781216223,-0.2364805022094901,0.2364805022094901,0.0,0.0,0.0
agro_water__2025__lai_x_aeti_m04,-0.27717109646557414,0.005846832510709587,0.23606691874005506,0.23606691874005506,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__evi_promedio__m04,0.11019237405106967,0.11440496368038741,0.23587549721500106,0.23587549721500106,0.0,0.0,0.0
sat_basic_hist__sentinel_2__fapar_std__mean,0.044774869945206644,0.047853618245310474,0.23546149234000224,0.23546149234000224,0.0,0.0,0.0
agro_interaction__clay_x_precip_historical,15949.7569133571,16562.85276733994,0.23535680462643038,0.23535680462643038,0.0,0.0,0.0
emp_shape__y2025_s2_ndvi__lag1_autocorr,0.741951791686354,0.7134006362581227,-0.23435888206437663,0.23435888206437663,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__crc_promedio__m07,0.3144516337728294,0.30115429518692227,-0.23431791367936156,0.23431791367936156,0.0,0.0,0.0
agro_pheno__hist_s2_lai__greenup_slope,0.09497187706847708,0.10614612399827375,0.23387086444729818,0.23387086444729818,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__ndti_promedio__m07,0.16926739657283132,0.17705794779608336,0.23313861120944881,0.23313861120944881,0.0,0.0,0.0
soilgrids__clay__0_5cm__std,0.4798593848956231,0.781594419463475,0.23270995351197793,0.23270995351197793,0.0,0.0,0.0
agro_water__2025__aeti_per_precip_m08,0.7026396355574052,0.6710510799801853,-0.2325127308117717,0.2325127308117717,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__dswi4_promedio__m07,1.0494647795039098,1.0720739582451446,0.23249482206881014,0.23249482206881014,0.0,0.0,0.0
emp_shape__y2025_s2_msi__lag1_autocorr,0.8023182434999345,0.7805704308348745,-0.23231668203339778,0.23231668203339778,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__ndvi_promedio__m07,0.3448148386034256,0.36360151929050233,0.23229197687671982,0.23229197687671982,0.0,0.0,0.0
clim_official_hist__prec__m09_mean,117.88152256795173,123.73935366485077,0.23175749840493293,0.23175749840493293,0.0,0.0,0.0
clim_official_hist__prec__m08_mean,141.68569155092595,146.222267668126,0.23161360414759818,0.23161360414759818,0.0,0.0,0.0
emp_shape__y2025_s2_lai__shape_entropy,0.7317255354172285,0.7421948953556635,0.23085534480154316,0.23085534480154316,0.0,0.0,0.0
sat_basic_hist__sentinel_2__enddi_max__std,0.0426300374427162,0.04553827615679361,0.23074666150980477,0.23074666150980477,0.0,0.0,0.0
agro_pheno__y2025_s2_msi__greenup_slope,-0.1858246532091097,-0.2008248062953995,-0.23069623881652054,0.23069623881652054,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__lai_promedio__m06,0.047876811594202894,0.06690112994350281,0.23044788553499831,0.23044788553499831,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__sti_promedio__m07,1.4282901766711549,1.45191567448559,0.23023927258891327,0.23023927258891327,0.0,0.0,0.0
sat_basic_2025__sentinel_2__srndi_std__min,0.02340579710144928,0.025457627118644063,0.23018777279177577,0.23018777279177577,0.0,0.0,0.0
emp_shape__y2025_s2_fapar__shape_entropy,0.7687559052316437,0.7761033993316355,0.23017392102682196,0.23017392102682196,0.0,0.0,0.0
sat_basic_2025__sentinel_2__lai_max__min,0.027913043478260867,0.050440677966101695,0.23007991374611372,0.23007991374611372,0.0,0.0,0.0
sat_basic_2025__sentinel_2__sti_min__std,0.19138136786690507,0.182477053079207,-0.23003809479789122,0.23003809479789122,0.0,0.0,0.0
sat_basic_hist__sentinel_2__mcrc_min__mean,0.2043020166566949,0.19013990816294293,-0.22973587613540572,0.22973587613540572,0.0,0.0,0.0
sat_basic_hist__sentinel_2__msi_min__mean,0.8286753065606562,0.8067376271992006,-0.22951887616533156,0.22951887616533156,0.0,0.0,0.0
sat_basic_hist__sentinel_2__fapar_promedio__min,0.05270289855072464,0.056525423728813556,0.2294925791571082,0.2294925791571082,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__dswi2_promedio__m07,1.970413476579781,1.929728075455618,-0.22917174464263346,0.22917174464263346,0.0,0.0,0.0
sat_pro_2025__planet__ndvi_max__min,0.28271739130434786,0.2996440677966102,0.22910947112478655,0.22910947112478655,0.0,0.0,0.0
emp_shape__y2025_s2_fapar__lag1_autocorr,0.772882599382197,0.7481802662402353,-0.2288820845298327,0.2288820845298327,0.0,0.0,0.0
sat_basic_hist__sentinel_2__mcrc_min__min,-0.2922971014492754,-0.32469491525423727,-0.22840926515086588,0.22840926515086588,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi2_min__min,0.5631376811594202,0.5275254237288136,-0.22808737200927218,0.22808737200927218,0.0,0.0,0.0
emp_shape__y2025_s2_evi__center_of_mass_month,8.338548345986595,8.283016451962418,-0.22805069205793577,0.22805069205793577,0.0,0.0,0.0
sat_basic_hist__sentinel_2__nddi_promedio__mean,0.0709992758084991,0.06679344280340853,-0.22802608190343487,0.22802608190343487,0.0,0.0,0.0
emp_shape__y2025_s2_evi__lag1_autocorr,0.6837198582531823,0.6526038758220969,-0.22788064530229937,0.22788064530229937,0.0,0.0,0.0
sat_basic_hist__sentinel_2__crc_promedio__min,-0.18855797101449276,-0.22522033898305088,-0.22783890807550433,0.22783890807550433,0.0,0.0,0.0
emp_shape__y2025_planet_lai__turning_fraction,0.27391304347826084,0.30169491525423725,0.22780536747567284,0.22780536747567284,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi3_promedio__m10,2.0317166321601103,1.980980387409201,-0.22775325191813148,0.22775325191813148,0.0,0.0,0.0
emp_symchange__s2_fapar__rms,0.3293294043070072,0.3077123438315015,-0.2273707817033002,0.2273707817033002,0.0,0.0,0.0
agro_water__2025__lai_x_aeti_m06,2.2463385466988726,3.128716602253678,0.2272785054738509,0.2272785054738509,0.0,0.0,0.0
agro_pheno__y2025_s2_lai__early_mean,0.005991833448355188,0.01506520043045466,0.22714038814040638,0.22714038814040638,0.0,0.0,0.0
sat_basic_2025__landsat__vi6t_std__min,0.004202898550724638,0.004711864406779662,0.227002458758157,0.227002458758157,0.0,0.0,0.0
sat_basic_2025__sentinel_2__savi_max__min,0.11309420289855072,0.12391525423728812,0.2269319495275776,0.2269319495275776,0.0,0.0,0.0
agro_water__2025__npp_x_ndvi_m06,11.65755996402212,12.740067837154134,0.22615792929688694,0.22615792929688694,0.0,0.0,0.0
emp_shape__y2025_s2_lai__center_of_mass_month,8.362372032590521,8.298662793658615,-0.2252313435374745,0.2252313435374745,0.0,0.0,0.0
emp_shape__y2025_planet_lai__shape_entropy,0.7717233021396371,0.7785717399552495,0.22502035903338655,0.22502035903338655,0.0,0.0,0.0
agro_pheno__hist_s2_evi__early_mean,0.11920532502509795,0.12404265392024609,0.2247309465821404,0.2247309465821404,0.0,0.0,0.0
agro_anomaly__s2_ndwi__season_mean_delta,0.058767479875552066,0.053039284446147736,-0.22447285229270503,0.22447285229270503,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndsvi_std__min,0.022173913043478263,0.02428813559322034,0.22438893034389581,0.22438893034389581,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__lai_promedio__m07,0.28170452192734796,0.31566990241397025,0.22428428336813508,0.22428428336813508,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi2_promedio__mean,2.0565725600221003,2.024135584867423,-0.224057182475646,0.224057182475646,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__dswi5_promedio__m04,0.7765551712957404,0.7856158906065687,0.22402248022747612,0.22402248022747612,0.0,0.0,0.0
sat_basic_2025__sentinel_2__lai_promedio__min,-0.09127536231884058,-0.08091525423728815,0.22377926510270124,0.22377926510270124,0.0,0.0,0.0
agro_pheno__hist_s2_evi__greenup_slope,0.055677638841515074,0.061259452916641303,0.22377232463306315,0.22377232463306315,0.0,0.0,0.0
emp_histpos__s2_ndwi__above_history_fraction,0.03002070393374741,0.014527845036319608,-0.22376553897024276,0.22376553897024276,0.0,0.0,0.0
sat_basic_2025__sentinel_2__savi_promedio__min,0.0478840579710145,0.053813559322033896,0.22354009290125418,0.22354009290125418,0.0,0.0,0.0
emp_shape__hist_s2_fapar__peak_sharpness,0.11323977351151261,0.09873262392033574,-0.22354008215881166,0.22354008215881166,0.0,0.0,0.0
sat_pro_2025__planet__lai_max__min,1.0741376811594203,1.1374745762711864,0.22317822781697005,0.22317822781697005,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__ndvi_promedio__m06,0.19687922705314007,0.21044632768361576,0.22307811559836604,0.22307811559836604,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi4_min__max,1.1156739130434783,1.0932372881355934,-0.2227172515468243,0.2227172515468243,0.0,0.0,0.0
emp_shape__y2025_planet_msavi__center_of_mass_month,8.365970712127558,8.314351343601889,-0.22249916479045712,0.22249916479045712,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mra_std__min,2.173913043478261e-05,6.779661016949152e-05,0.22248217154990046,0.22248217154990046,0.0,0.0,0.0
emp_sensor_shape__s2_vs_planet__lai__peak_month_abs_difference,0.463768115942029,0.3389830508474576,-0.2223858545440949,0.2223858545440949,0.0,0.0,0.0
emp_shape__y2025_planet_evi__center_of_mass_month,8.337696345640381,8.285834033664756,-0.22221999423184213,0.22221999423184213,0.0,0.0,0.0
sat_basic_hist__sentinel_2__mcrc_max__min,0.03689855072463768,-0.00967796610169491,-0.22215200825568934,0.22215200825568934,0.0,0.0,0.0
emp_shape__y2025_planet_ndvi__lag1_autocorr,0.7844592639585394,0.7622042458033899,-0.22207692188919873,0.22207692188919873,0.0,0.0,0.0
soilgrids__sand__30_60cm__mean,41.74227994831256,40.97687435396401,-0.2214848851951889,0.2214848851951889,0.0,0.0,0.0
agro_water__2025__precip_minus_aeti_m08,41.08352299358348,46.510096118538826,0.22144619849930844,0.22144619849930844,0.0,0.0,0.0
sat_basic_2025__sentinel_2__evi_std__min,0.016268115942028986,0.018677966101694914,0.2213909001737883,0.2213909001737883,0.0,0.0,0.0
sat_basic_2025__sentinel_2__evi_min__std,0.09403319808700737,0.0883732364308284,-0.2212230568192731,0.2212230568192731,0.0,0.0,0.0
agro_pheno__y2025_planet_msavi__early_mean,0.14307419833613516,0.147460142727791,0.2209706007179006,0.2209706007179006,0.0,0.0,0.0
clim_official_2025__prec__m07,146.92560539614178,152.88210994914428,0.2204396057543576,0.2204396057543576,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi2_promedio__min,0.8382753623188406,0.7866610169491526,-0.22034835467865596,0.22034835467865596,0.0,0.0,0.0
soilgrids__silt__0_5cm__std,0.5655899397315446,0.9057179854505278,0.22026625603660233,0.22026625603660233,0.0,0.0,0.0
sat_pro_2025_monthly__planet__evi_promedio__m06,0.18464574941966247,0.1949283225719666,0.22023785562277406,0.22023785562277406,0.0,0.0,0.0
sat_basic_hist__sentinel_2__crc_std__mean,0.040846635541583395,0.04326212267955742,0.2200148942966555,0.2200148942966555,0.0,0.0,0.0
sat_basic_2025__sentinel_2__savi_std__mean,0.0453344117506884,0.04757599147247528,0.2197997662427103,0.2197997662427103,0.0,0.0,0.0
emp_shape__y2025_planet_msavi__shape_entropy,0.7549445098904253,0.7628289623589448,0.21937239781631523,0.21937239781631523,0.0,0.0,0.0
sat_basic_hist__sentinel_2__lai_min__std,0.1286791695720407,0.1207980929670603,-0.21892981496164574,0.21892981496164574,0.0,0.0,0.0
emp_shape__y2025_s2_ndwi__center_of_mass_month,8.376732214019686,8.331936399313303,-0.21860579599168684,0.21860579599168684,0.0,0.0,0.0
emp_distribution__hist_s2_msi__range_asymmetry,-0.26718752444883703,-0.24927307932749324,0.2185300800677343,0.2185300800677343,0.0,0.0,0.0
emp_distribution__hist_s2_msi__mean_position_in_range,0.6335937622244185,0.6246365396637467,-0.21853008006773397,0.21853008006773397,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__savi_promedio__m06,0.12224456521739127,0.13069774011299437,0.21844311880507564,0.21844311880507564,0.0,0.0,0.0
sat_pro_2025_monthly__planet__msavi_promedio__m06,0.1733031597026162,0.182617742803336,0.2178341220459271,0.2178341220459271,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mra_std__mean,0.0010733969814978863,0.0011469332882368373,0.21773009616354627,0.21773009616354627,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__mra_promedio__m07,0.02483859041522081,0.025251259427954295,0.21765355431035321,0.21765355431035321,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndvi_min__std,0.12065111056413387,0.11339679139850337,-0.21743702214813876,0.21743702214813876,0.0,0.0,0.0
agro_water__2025__aeti_per_precip_m09,0.5062700315107905,0.48214786571560597,-0.21737969497208182,0.21737969497208182,0.0,0.0,0.0
emp_distribution__y2025_s2_ndvi__std_over_range,0.34324512306868943,0.34903690515026337,0.21724558441092484,0.21724558441092484,0.0,0.0,0.0
emp_shape__y2025_s2_ndwi__lag1_autocorr,0.7725537704991893,0.7499689465327188,-0.21701667199212554,0.21701667199212554,0.0,0.0,0.0
soilgrids__soc__0_5cm__std,1.001571754092959,1.2930547149581821,0.21668341157426696,0.21668341157426696,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__savi_promedio__m07,0.2141027580712363,0.22591159805354716,0.2164402368602979,0.2164402368602979,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndsvi_promedio__max,0.5034202898550725,0.4937288135593221,-0.2163547708400417,0.2163547708400417,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndvi_std__min,0.019130434782608695,0.02186440677966102,0.21616483300412256,0.21616483300412256,0.0,0.0,0.0
sat_basic_hist__sentinel_2__msi_promedio__min,0.433268115942029,0.41291525423728814,-0.21605191834536078,0.21605191834536078,0.0,0.0,0.0
soilgrids__silt__5_15cm__std,0.5225990986295419,0.8615249009484784,0.2159705202337877,0.2159705202337877,0.0,0.0,0.0
agro_nonlinear__log1p_precip_2025,6.846981755737303,6.882556235910544,0.21592212411318576,0.21592212411318576,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__msi_promedio__m04,1.3574907884120002,1.333506546842987,-0.21537050411847025,0.21537050411847025,0.0,0.0,0.0
sat_basic_2025__sentinel_2__evi_min__max,0.34811594202898555,0.3315423728813559,-0.2152002328983513,0.2152002328983513,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__mra_promedio__m05,0.020891672190057713,0.020990737068404045,0.21499581916404711,0.21499581916404711,0.0,0.0,0.0
sat_basic_2025__sentinel_2__fapar_std__mean,0.059330550553715854,0.06230052960619086,0.2148071172739097,0.2148071172739097,0.0,0.0,0.0
agro_pheno__y2025_landsat_vi6t__senescence_slope,-0.00044167529330572025,0.0010646489104116186,0.21475743245691128,0.21475743245691128,0.0,0.0,0.0
sat_basic_2025__sentinel_2__fapar_min__max,0.453804347826087,0.4360169491525424,-0.21437329496050728,0.21437329496050728,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__fapar_promedio__m07,0.40843683574879225,0.4316720338983051,0.21381540763612608,0.21381540763612608,0.0,0.0,0.0
soilgrids__nitrogen__depth_weighted_0_60cm,1.2085412473452615,1.190275108675644,-0.21312024559185722,0.21312024559185722,0.0,0.0,0.0
soilgrids__silt__depth_weighted_0_30cm,27.223318492360253,26.727247573972594,-0.21245396360255991,0.21245396360255991,0.0,0.0,0.0
clim_official_hist__prec__m10_mean,76.41289445935432,78.4105808667544,0.21202986235227678,0.21202986235227678,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi3_promedio__max,3.116557971014493,3.0420000000000003,-0.21191688057785593,0.21191688057785593,0.0,0.0,0.0
sat_basic_hist__sentinel_2__sti_std__max,0.25021014492753624,0.27261016949152544,0.2117699091261973,0.2117699091261973,0.0,0.0,0.0
emp_shape__y2025_s2_fapar__turning_fraction,0.2971014492753623,0.32542372881355924,0.2116343538302198,0.2116343538302198,0.0,0.0,0.0
sat_basic_hist__sentinel_2__mra_min__max,0.028253623188405796,0.027745762711864404,-0.21135957690745624,0.21135957690745624,0.0,0.0,0.0
emp_symchange__s2_fapar__max_abs,0.6104095296601845,0.5681423323658226,-0.2107846554193685,0.2107846554193685,0.0,0.0,0.0
sat_basic_hist__sentinel_2__srndi_promedio__mean,0.16427107445425884,0.15587536595349688,-0.2106070535461005,0.2106070535461005,0.0,0.0,0.0
emp_shape__hist_s2_fapar__center_of_mass_month,8.306141638016724,8.265179968133895,-0.21034352804424408,0.21034352804424408,0.0,0.0,0.0
sat_basic_2025__sentinel_2__nddi_std__max,0.05223913043478261,0.04859322033898305,-0.21024764220904454,0.21024764220904454,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndsvi_max__min,0.04647101449275362,0.0021864406779661043,-0.2102113206131888,0.2102113206131888,0.0,0.0,0.0
sat_basic_hist__sentinel_2__enddi_promedio__mean,0.13117864383045177,0.12705426463071767,-0.2101998758436057,0.2101998758436057,0.0,0.0,0.0
soilgrids__sand__depth_weighted_0_60cm,43.34113991671415,42.70683675407917,-0.2098940250130094,0.2098940250130094,0.0,0.0,0.0
emp_symchange__s2_msi__max_abs,0.4475696044751107,0.4169647967450055,-0.2098034550766619,0.2098034550766619,0.0,0.0,0.0
agro_pheno__y2025_s2_ndvi__early_mean,0.16010004313319526,0.1669255784234597,0.2097846024682236,0.2097846024682236,0.0,0.0,0.0
