neighbor_scope,pair_type,query_id,neighbor_id,rank,n_series,pearson_mean,spearman_mean,best_lag_corr_mean,best_lag_median_months,dtw_mean
target_to_train,target_train,AGC_143,AGC_105,2,11,0.9450579092840864,0.9176926113980973,0.9675395794714788,0.0,0.16397034550154155
target_to_train,target_train,AGC_143,AGC_167,3,11,0.9303473381040438,0.9155844155844157,0.9592401346096362,1.0,0.2515312577878579
target_to_train,target_train,AGC_143,AGC_090,4,11,0.9589816957449236,0.9512987012987014,0.9589816957449236,0.0,0.19916416774010137
target_to_train,target_train,AGC_143,AGC_184,5,11,0.8771635086680941,0.8149350649350652,0.9548672407547357,0.0,0.27129636755780767
target_to_train,target_train,AGC_147,AGC_144,1,11,0.9957528255080543,0.9797041358799455,0.9957528255080543,0.0,0.06340918501454673
target_to_train,target_train,AGC_147,AGC_145,2,11,0.9895415017767174,0.9665995909680103,0.9895415017767174,0.0,0.08197983958524795
target_to_train,target_train,AGC_147,AGC_123,3,11,0.9749108805372106,0.9306796243851104,0.9749108805372106,0.0,0.1565911657903408
target_to_train,target_train,AGC_147,AGC_122,4,11,0.9748435062423163,0.9341614414817084,0.9748435062423163,0.0,0.1681515316287722
target_to_train,target_train,AGC_147,AGC_125,5,11,0.9089986301643943,0.8849900150807202,0.966813794662075,0.0,0.1936413604346769
target_to_train,target_train,AGC_149,AGC_064,1,11,0.9848013230590048,0.9740259740259742,0.9848013230590048,0.0,0.11340574504700157
target_to_train,target_train,AGC_149,AGC_054,2,11,0.9232596860659302,0.9220779220779222,0.9792818635344623,0.0,0.1297566473397155
target_to_train,target_train,AGC_149,AGC_022,3,11,0.9249740423123924,0.9253246753246755,0.9783948861239306,0.0,0.18282807000117074
target_to_train,target_train,AGC_149,AGC_123,4,11,0.9253660807442231,0.9350649350649352,0.976175022676842,0.0,0.16491706297690886
target_to_train,target_train,AGC_149,AGC_164,5,11,0.9485219234128224,0.9480519480519483,0.9759783128850703,0.0,0.16711860874562703
target_to_train,target_train,AGC_153,AGC_132,1,11,0.9597256048639612,0.9114635517356665,0.9792018974543715,0.0,0.17007880353213575
target_to_train,target_train,AGC_153,AGC_013,2,11,0.9576197849029171,0.9195363603807035,0.9735198336244767,0.0,0.1920441369444198
target_to_train,target_train,AGC_153,AGC_072,3,11,0.9628961378442629,0.9179570582291728,0.971975698535042,0.0,0.19060145422916988
target_to_train,target_train,AGC_153,AGC_110,4,11,0.969433076488712,0.9048525133172373,0.969433076488712,0.0,0.1426976208418849
target_to_train,target_train,AGC_153,AGC_077,5,11,0.9525858975251722,0.8919536492739163,0.9692700320264575,0.0,0.19529304826013663
target_to_train,target_train,AGC_154,AGC_140,1,11,0.9040534605507827,0.8837662337662338,0.9787515487086614,0.0,0.1804780486629681
target_to_train,target_train,AGC_154,AGC_046,2,11,0.9297404076274244,0.9188311688311689,0.9734347994687576,0.0,0.18100369149714576
target_to_train,target_train,AGC_154,AGC_083,3,11,0.8871179699581596,0.9075997558830703,0.972349812091924,0.0,0.19179826396832347
target_to_train,target_train,AGC_154,AGC_032,4,11,0.96858067256227,0.9545454545454549,0.96858067256227,0.0,0.13634078702019636
target_to_train,target_train,AGC_154,AGC_096,5,11,0.9670642256090293,0.9350649350649353,0.9670642256090293,0.0,0.18978695588931432
target_to_train,target_train,AGC_156,AGC_137,1,11,0.7170729104582878,0.7175324675324676,0.9808803803149027,-1.0,0.3712293277695233
target_to_train,target_train,AGC_156,AGC_059,2,11,0.6889158223572727,0.7209261356853739,0.9781150645386802,-1.0,0.3655915649607659
target_to_train,target_train,AGC_156,AGC_152,3,11,0.7033061023815909,0.7175324675324676,0.970049171070508,-1.0,0.39446623694443494
target_to_train,target_train,AGC_156,AGC_051,4,11,0.655505941582685,0.6948051948051949,0.9693562110750169,-1.0,0.39580667505209777
target_to_train,target_train,AGC_156,AGC_058,5,11,0.8800814780841665,0.8667362019769641,0.9685739385309187,0.0,0.23328313771536005
target_to_train,target_train,AGC_158,AGC_102,1,11,0.993537562004746,0.9772727272727276,0.993537562004746,0.0,0.0824835095637377
target_to_train,target_train,AGC_158,AGC_101,2,11,0.9873657672815745,0.931818181818182,0.9873657672815745,0.0,0.10825101425978292
target_to_train,target_train,AGC_158,AGC_197,3,11,0.9862721322430794,0.9805194805194808,0.9862721322430794,0.0,0.1217252618449469
target_to_train,target_train,AGC_158,AGC_024,4,11,0.9780746419090789,0.902597402597403,0.9780746419090789,0.0,0.14746255515154263
target_to_train,target_train,AGC_158,AGC_069,5,11,0.9665732716474387,0.9285714285714287,0.9775194947727901,0.0,0.16493543583514692
target_to_train,target_train,AGC_173,AGC_189,1,11,0.916274697517375,0.87987012987013,0.9740715655929723,0.0,0.18745330426125237
target_to_train,target_train,AGC_173,AGC_112,2,11,0.9375971473962899,0.9090909090909094,0.9737909397027985,0.0,0.18389596224619445
target_to_train,target_train,AGC_173,AGC_008,3,11,0.9408955317070617,0.902597402597403,0.9673272997448898,0.0,0.16627506680537374
target_to_train,target_train,AGC_173,AGC_139,4,11,0.9204056163046068,0.8701298701298703,0.9667645216571639,0.0,0.19129389461559115
target_to_train,target_train,AGC_173,AGC_133,5,11,0.908893779583886,0.8506493506493509,0.965683320213611,0.0,0.18507802143910784
target_to_train,target_train,AGC_174,AGC_180,1,11,0.9002894696521012,0.9123376623376626,0.96064287062783,0.0,0.19509823797893613
target_to_train,target_train,AGC_174,AGC_041,2,11,0.9343900865053025,0.9480519480519483,0.9602320984493624,0.0,0.21969458007868503
target_to_train,target_train,AGC_174,AGC_051,3,11,0.8868559087450962,0.8766233766233769,0.9418108647090123,0.0,0.2257017633094474
target_to_train,target_train,AGC_174,AGC_018,4,11,0.9112694806362568,0.8378974015121826,0.9373838323888332,0.0,0.2774130282084543
target_to_train,target_train,AGC_174,AGC_150,5,11,0.9367928899795674,0.8344155844155846,0.9367928899795674,0.0,0.22036236420986438
target_to_train,target_train,AGC_175,AGC_159,1,11,0.9730607944810213,0.9448051948051951,0.9730607944810213,0.0,0.16850571108544243
target_to_train,target_train,AGC_175,AGC_097,2,11,0.9507924972214016,0.9285714285714288,0.9507924972214016,0.0,0.258350092374681
target_to_train,target_train,AGC_175,AGC_021,3,11,0.9411759955518164,0.9253246753246755,0.9411759955518164,0.0,0.2781356944914528
target_to_train,target_train,AGC_175,AGC_179,4,11,0.9351799824182031,0.9383116883116884,0.9351799824182031,0.0,0.3019343870014739
target_to_train,target_train,AGC_175,AGC_170,5,11,0.7110935199985191,0.7759740259740261,0.9337006206714438,2.0,0.4549516569402996
target_to_train,target_train,AGC_177,AGC_104,1,11,0.974363524573031,0.9253246753246755,0.974363524573031,0.0,0.15772466928711723
target_to_train,target_train,AGC_177,AGC_106,2,11,0.9649176895723932,0.892857142857143,0.9649176895723932,0.0,0.1816184279339247
target_to_train,target_train,AGC_177,AGC_083,3,11,0.9215900169795287,0.9027737004847864,0.9638291727681828,0.0,0.22789830543034545
target_to_train,target_train,AGC_177,AGC_150,4,11,0.9635126243307955,0.918831168831169,0.9635126243307955,0.0,0.19883206593034258
target_to_train,target_train,AGC_177,AGC_172,5,11,0.824333465180421,0.8084415584415587,0.9634132214221733,1.0,0.3597206558045276
target_to_train,target_train,AGC_182,AGC_176,1,11,0.9855775134988556,0.9772727272727274,0.9855775134988556,0.0,0.12719391365904448
target_to_train,target_train,AGC_182,AGC_012,2,11,0.9834298631860908,0.9448051948051951,0.9834298631860908,0.0,0.13813828267920314
target_to_train,target_train,AGC_182,AGC_060,3,11,0.9495780563257932,0.9415584415584418,0.9769802816836713,0.0,0.15623896906256943
target_to_train,target_train,AGC_182,AGC_017,4,11,0.9738804774212373,0.9253246753246755,0.9738804774212373,0.0,0.11624618131207455
target_to_train,target_train,AGC_182,AGC_195,5,11,0.9729834555812176,0.892857142857143,0.9729834555812176,0.0,0.16222291027656632
target_to_train,target_train,AGC_183,AGC_146,1,11,0.8527097681432122,0.7922077922077922,0.970742595001731,0.0,0.20550591604333218
target_to_train,target_train,AGC_183,AGC_054,2,11,0.9589435458841884,0.9383116883116887,0.9589435458841884,0.0,0.17897955229790405
target_to_train,target_train,AGC_183,AGC_038,3,11,0.9161582467317949,0.8946715088585186,0.9546856309121231,0.0,0.20021803977119362
target_to_train,target_train,AGC_183,AGC_064,4,11,0.8698227718694906,0.8603896103896105,0.9527133054359226,0.0,0.20058448997252712
target_to_train,target_train,AGC_183,AGC_045,5,11,0.9456513679657015,0.9025974025974027,0.9512537317460282,0.0,0.20264419939312495
target_to_train,target_train,AGC_186,AGC_110,1,11,0.9671898432167655,0.9285714285714288,0.9671898432167655,0.0,0.14031883832125563
target_to_train,target_train,AGC_186,AGC_026,2,11,0.962917190761425,0.8831168831168834,0.962917190761425,0.0,0.19216176189828477
target_to_train,target_train,AGC_186,AGC_033,3,11,0.9465059761357442,0.9058441558441561,0.9594701903348429,0.0,0.23082998878601046
target_to_train,target_train,AGC_186,AGC_053,4,11,0.9223716123588115,0.9415584415584418,0.956355308671031,2.0,0.3064908724792768
target_to_train,target_train,AGC_186,AGC_015,5,11,0.9305963773343254,0.918831168831169,0.9545122646425604,2.0,0.23941639758486685
target_to_train,target_train,AGC_188,AGC_161,1,11,0.9821909994800412,0.9545454545454549,0.9821909994800412,0.0,0.1414500781201178
target_to_train,target_train,AGC_188,AGC_021,2,11,0.9753076749104466,0.983766233766234,0.9753076749104466,0.0,0.19016713519803344
target_to_train,target_train,AGC_188,AGC_049,3,11,0.953097317562607,0.9318181818181821,0.9746828129231005,2.0,0.21372285460377893
target_to_train,target_train,AGC_188,AGC_053,4,11,0.9203464043534427,0.9155844155844158,0.9710179842071728,0.0,0.27446818900511544
target_to_train,target_train,AGC_188,AGC_159,5,11,0.9697435796536616,0.9512987012987015,0.9697435796536616,0.0,0.19446935935000795
target_to_train,target_train,AGC_190,AGC_006,1,11,0.9926860851171557,0.983766233766234,0.9926860851171557,0.0,0.08357461290787482
target_to_train,target_train,AGC_190,AGC_045,2,11,0.8684843320264072,0.8766233766233767,0.9821433875361039,0.0,0.18296052622557116
target_to_train,target_train,AGC_190,AGC_114,3,11,0.9381010328692423,0.9448051948051949,0.9800326400239008,0.0,0.158328234802916
target_to_train,target_train,AGC_190,AGC_165,4,11,0.975969891826887,0.9545454545454549,0.975969891826887,0.0,0.13426990732814775
target_to_train,target_train,AGC_190,AGC_176,5,11,0.9346581721121702,0.87987012987013,0.9729205115272258,0.0,0.19023787571912962
target_to_train,target_train,AGC_191,AGC_069,1,11,0.9910295670819701,0.9740259740259741,0.9910295670819701,0.0,0.10600104746383866
target_to_train,target_train,AGC_191,AGC_013,2,11,0.9648873427670747,0.9545454545454547,0.9855034479271823,0.0,0.14068444005126446
target_to_train,target_train,AGC_191,AGC_072,3,11,0.9664285765565178,0.9610389610389611,0.9831051106129917,0.0,0.1502849502164358
target_to_train,target_train,AGC_191,AGC_057,4,11,0.9812166207636348,0.9610389610389611,0.9814480431678171,0.0,0.15628759797480368
target_to_train,target_train,AGC_191,AGC_015,5,11,0.9579263183437486,0.9350649350649352,0.9799655816911419,0.0,0.1539697052054274
target_to_train,target_train,AGC_192,AGC_049,1,11,0.976085237978704,0.9740259740259742,0.976085237978704,0.0,0.17913705669547442
target_to_train,target_train,AGC_192,AGC_117,2,11,0.953849473368344,0.9512987012987014,0.9754625429409711,0.0,0.21520126948935533
target_to_train,target_train,AGC_192,AGC_072,3,11,0.9543924876384896,0.9480519480519483,0.9728361700270513,0.0,0.22262411099825716
target_to_train,target_train,AGC_192,AGC_056,4,11,0.9720397087831025,0.9545454545454549,0.9720397087831025,0.0,0.19376438718969705
target_to_train,target_train,AGC_192,AGC_013,5,11,0.9562631996827744,0.9772727272727274,0.9719649222940757,0.0,0.20147349757599542
train_leave_one_out,train_train,AGC_001,AGC_140,1,11,0.6627139510601882,0.7103896103896105,0.9724487579184186,-1.0,0.40675500619255284
train_leave_one_out,train_train,AGC_001,AGC_079,2,11,0.8137826375821601,0.8487012987012986,0.9706318146130072,-1.0,0.34523009406753674
train_leave_one_out,train_train,AGC_001,AGC_157,3,11,0.9640357332752167,0.9740259740259741,0.9653249087374687,0.0,0.17713224565060173
train_leave_one_out,train_train,AGC_001,AGC_002,4,11,0.45838238511550267,0.6000000000000001,0.963206432041181,-2.0,0.5901828006809288
train_leave_one_out,train_train,AGC_001,AGC_163,5,11,0.961948027256316,0.9792207792207793,0.9628126843814789,0.0,0.20752849038007443
train_leave_one_out,train_train,AGC_002,AGC_001,1,11,0.45838238511550267,0.6000000000000001,0.963206432041181,-2.0,0.5901828006809288
train_leave_one_out,train_train,AGC_002,AGC_024,2,11,0.7186865444344618,0.6655844155844157,0.9597709517031299,1.0,0.41304851343553994
train_leave_one_out,train_train,AGC_002,AGC_106,3,11,0.9543128159017719,0.9350649350649353,0.9568848290466604,0.0,0.2345406109225304
train_leave_one_out,train_train,AGC_002,AGC_049,4,11,0.5877726180161397,0.6298701298701299,0.9561875874189348,2.0,0.5565863588803915
train_leave_one_out,train_train,AGC_002,AGC_197,5,11,0.7554144069307661,0.7207792207792209,0.9527601859729896,1.0,0.3551965811971993
train_leave_one_out,train_train,AGC_004,AGC_048,1,11,0.9828790420093327,0.9535538120185362,0.9828790420093327,0.0,0.12358876744615092
train_leave_one_out,train_train,AGC_004,AGC_193,2,11,0.9171058972461646,0.919036849699783,0.9773875057264341,0.0,0.17630590739255017
train_leave_one_out,train_train,AGC_004,AGC_172,3,11,0.9387434015039656,0.9306796243851103,0.9762083005173097,0.0,0.16880141821203268
train_leave_one_out,train_train,AGC_004,AGC_100,4,11,0.9177967334746225,0.9219008264462812,0.9740036122827028,0.0,0.17587540325889875
train_leave_one_out,train_train,AGC_004,AGC_111,5,11,0.9500566181522051,0.9393152302243213,0.9702207949826739,0.0,0.17000894587293194
train_leave_one_out,train_train,AGC_005,AGC_015,1,11,0.9764951661594069,0.9828333572017764,0.9764951661594069,0.0,0.14468443035216014
train_leave_one_out,train_train,AGC_005,AGC_161,2,11,0.9726406110505839,0.9227831136274567,0.9731230854725084,0.0,0.1639986355307433
train_leave_one_out,train_train,AGC_005,AGC_053,3,11,0.9250435454331114,0.9484926927704073,0.9726530738118018,0.0,0.17458358037620855
train_leave_one_out,train_train,AGC_005,AGC_160,4,11,0.8982737782934221,0.8377504866060296,0.9689842765134309,0.0,0.26247643662634107
train_leave_one_out,train_train,AGC_005,AGC_049,5,11,0.9683628854489231,0.9633234547400265,0.9683628854489231,0.0,0.15278782280964637
train_leave_one_out,train_train,AGC_006,AGC_045,1,11,0.8758912623404244,0.87987012987013,0.9866113815695979,0.0,0.1794370417316532
train_leave_one_out,train_train,AGC_006,AGC_114,2,11,0.9542047791411462,0.9512987012987015,0.9821669742775095,0.0,0.12583175458669413
train_leave_one_out,train_train,AGC_006,AGC_037,3,11,0.9519859725716713,0.9253246753246757,0.979949361173957,0.0,0.13860133230749383
train_leave_one_out,train_train,AGC_006,AGC_083,4,11,0.9379629693087362,0.9046762154298538,0.9759817823085054,0.0,0.19465264032569093
train_leave_one_out,train_train,AGC_006,AGC_165,5,11,0.975577780072011,0.9610389610389611,0.975577780072011,0.0,0.11981511212722355
train_leave_one_out,train_train,AGC_007,AGC_059,1,11,0.8156839054010341,0.7861787405905993,0.9641349543723379,0.0,0.3130277410756372
train_leave_one_out,train_train,AGC_007,AGC_089,2,11,0.9615622433253118,0.9006493506493509,0.9615622433253118,0.0,0.13559278441556497
train_leave_one_out,train_train,AGC_007,AGC_140,3,11,0.8516398369782611,0.8155844155844156,0.9599181049915066,0.0,0.21226320330409898
train_leave_one_out,train_train,AGC_007,AGC_067,4,11,0.9501528324493084,0.870779220779221,0.9501528324493084,0.0,0.2245722909624315
train_leave_one_out,train_train,AGC_007,AGC_001,5,11,0.5324022554534314,0.6746753246753248,0.9451659346869185,-1.0,0.4798624254084691
train_leave_one_out,train_train,AGC_008,AGC_101,1,11,0.9838595899620732,0.9545454545454547,0.9838595899620732,0.0,0.13846795897504405
train_leave_one_out,train_train,AGC_008,AGC_102,2,11,0.9806051162977757,0.9480519480519483,0.9806051162977757,0.0,0.16302874403024686
train_leave_one_out,train_train,AGC_008,AGC_171,3,11,0.9731194316482425,0.9415584415584418,0.9731194316482425,0.0,0.1614028602646544
train_leave_one_out,train_train,AGC_008,AGC_047,4,11,0.9728433808346909,0.9675324675324678,0.9728433808346909,0.0,0.17550337230171334
train_leave_one_out,train_train,AGC_008,AGC_197,5,11,0.9719170192647814,0.970779220779221,0.9719170192647814,0.0,0.1987825479606968
train_leave_one_out,train_train,AGC_009,AGC_119,1,11,0.9764380212630712,0.934043909556786,0.9764380212630712,0.0,0.13762911874988693
train_leave_one_out,train_train,AGC_009,AGC_032,2,11,0.9677746350310269,0.9503658247342442,0.9677746350310269,0.0,0.17413218515164297
train_leave_one_out,train_train,AGC_009,AGC_140,3,11,0.8549863883775841,0.8558441558441559,0.9667303645684524,0.0,0.23256889369505906
train_leave_one_out,train_train,AGC_009,AGC_064,4,11,0.9512127850162709,0.9045293005237007,0.9628273995713829,0.0,0.17363004770747198
train_leave_one_out,train_train,AGC_009,AGC_103,5,11,0.9601372191609028,0.9275797860445102,0.9601372191609028,0.0,0.2291963373896995
train_leave_one_out,train_train,AGC_010,AGC_141,1,11,0.6547576200354718,0.6772757332772419,0.9706721908641637,2.0,0.5430983022265005
train_leave_one_out,train_train,AGC_010,AGC_185,2,11,0.9647125536504721,0.9187740524796447,0.9691361902154465,0.0,0.17366833080975427
train_leave_one_out,train_train,AGC_010,AGC_106,3,11,0.9688000733959776,0.9233886473946817,0.9688000733959776,0.0,0.15205121748407097
train_leave_one_out,train_train,AGC_010,AGC_049,4,11,0.7469111046037,0.7284642957425086,0.9649198224592381,2.0,0.4621319433170472
train_leave_one_out,train_train,AGC_010,AGC_104,5,11,0.960682238633133,0.9072144595844045,0.960682238633133,0.0,0.1846589401398371
train_leave_one_out,train_train,AGC_012,AGC_176,1,11,0.9825184807912581,0.9415584415584418,0.9825184807912581,0.0,0.13087201345390384
train_leave_one_out,train_train,AGC_012,AGC_060,2,11,0.9477074944204606,0.9155844155844157,0.980577818272506,0.0,0.16512709399360245
train_leave_one_out,train_train,AGC_012,AGC_133,3,11,0.9758366473349944,0.918831168831169,0.9758366473349944,0.0,0.16312874901336566
train_leave_one_out,train_train,AGC_012,AGC_077,4,11,0.9752580653548332,0.9350649350649353,0.9752580653548332,0.0,0.16154723128306722
train_leave_one_out,train_train,AGC_012,AGC_072,5,11,0.9743121688509354,0.9155844155844158,0.9743121688509354,0.0,0.147153191062003
train_leave_one_out,train_train,AGC_013,AGC_069,1,11,0.971146927495604,0.9545454545454547,0.9916408109271952,0.0,0.0914711378310317
train_leave_one_out,train_train,AGC_013,AGC_072,2,11,0.9905666054967778,0.9642857142857145,0.9905666054967778,0.0,0.09481215135304279
train_leave_one_out,train_train,AGC_013,AGC_132,3,11,0.9904706255890208,0.9870129870129872,0.9904706255890208,0.0,0.0909209324933867
train_leave_one_out,train_train,AGC_013,AGC_077,4,11,0.9677871984604884,0.9383116883116887,0.981497457774518,0.0,0.13367538231106046
train_leave_one_out,train_train,AGC_013,AGC_135,5,11,0.9744342784525494,0.9772727272727274,0.9811181689757436,0.0,0.1661654785044651
train_leave_one_out,train_train,AGC_014,AGC_125,1,11,0.9868003011097769,0.957792207792208,0.9868003011097769,0.0,0.11593788231362273
train_leave_one_out,train_train,AGC_014,AGC_048,2,11,0.6996231782136402,0.6948051948051949,0.9715347132879902,1.0,0.37862436327174254
train_leave_one_out,train_train,AGC_014,AGC_172,3,11,0.7003242161156121,0.6818181818181818,0.9701876290542376,1.0,0.39830593004577575
train_leave_one_out,train_train,AGC_014,AGC_022,4,11,0.8791134370600765,0.8603896103896106,0.9684979954216097,0.0,0.21087802398482533
train_leave_one_out,train_train,AGC_014,AGC_058,5,11,0.7037665501170169,0.7144032462106368,0.9680908038623529,1.0,0.34134634460964186
train_leave_one_out,train_train,AGC_015,AGC_049,1,11,0.9837816952326569,0.9675324675324678,0.9837816952326569,0.0,0.12476317627506725
train_leave_one_out,train_train,AGC_015,AGC_069,2,11,0.9633826852711093,0.9448051948051949,0.9790289560283957,0.0,0.15366642245469528
train_leave_one_out,train_train,AGC_015,AGC_005,3,11,0.9764951661594069,0.9828333572017764,0.9764951661594069,0.0,0.14468443035216014
train_leave_one_out,train_train,AGC_015,AGC_053,4,11,0.9383612400567408,0.9512987012987014,0.9760244599017828,0.0,0.19172630266865595
train_leave_one_out,train_train,AGC_015,AGC_013,5,11,0.9758390671315257,0.9772727272727274,0.9758390671315257,0.0,0.14629258002470247
train_leave_one_out,train_train,AGC_017,AGC_176,1,11,0.9765588856037136,0.9285714285714287,0.9765588856037136,0.0,0.14509776479211334
train_leave_one_out,train_train,AGC_017,AGC_127,2,11,0.8988330972789029,0.8589572231442328,0.9739215059489265,0.0,0.18612560233935052
train_leave_one_out,train_train,AGC_017,AGC_060,3,11,0.9211475547280404,0.9090909090909093,0.9732790647407131,0.0,0.17758054001091098
train_leave_one_out,train_train,AGC_017,AGC_189,4,11,0.9296468400462925,0.8993506493506495,0.9719595157578166,0.0,0.19249152745917633
train_leave_one_out,train_train,AGC_017,AGC_171,5,11,0.9437034760315846,0.9220779220779222,0.9712605338175284,0.0,0.16661924904441172
train_leave_one_out,train_train,AGC_018,AGC_022,1,11,0.9322774281876748,0.9404198841253701,0.978629391486366,0.0,0.13812206310468875
train_leave_one_out,train_train,AGC_018,AGC_146,2,11,0.8422715763784819,0.8372509759251094,0.973302531178454,0.0,0.18550243787874637
train_leave_one_out,train_train,AGC_018,AGC_045,3,11,0.9685378547877556,0.9618029185509568,0.9685378547877556,0.0,0.1918820323691172
train_leave_one_out,train_train,AGC_018,AGC_014,4,11,0.858259561106964,0.8390947249077155,0.9676807905030401,0.0,0.22386167914456404
train_leave_one_out,train_train,AGC_018,AGC_125,5,11,0.8397456224154294,0.7868822261285882,0.966737648977173,0.0,0.23971303592161416
train_leave_one_out,train_train,AGC_019,AGC_103,1,11,0.9860589729798828,0.9772727272727273,0.9860589729798828,0.0,0.13371617589936793
train_leave_one_out,train_train,AGC_019,AGC_020,2,11,0.9797775191715812,0.9667171228929327,0.9797775191715812,0.0,0.12996038707375288
train_leave_one_out,train_train,AGC_019,AGC_187,3,11,0.9740368583844391,0.9189780837373219,0.9740368583844391,0.0,0.15713169496918655
train_leave_one_out,train_train,AGC_019,AGC_044,4,11,0.9612007928238502,0.9545454545454547,0.9612007928238502,0.0,0.1903209595037583
train_leave_one_out,train_train,AGC_019,AGC_160,5,11,0.24833630252433062,0.5389610389610392,0.9524030331644077,2.0,0.8092446913248185
train_leave_one_out,train_train,AGC_020,AGC_019,1,11,0.9797775191715812,0.9667171228929327,0.9797775191715812,0.0,0.12996038707375288
train_leave_one_out,train_train,AGC_020,AGC_103,2,11,0.971036718328309,0.94398985016566,0.971036718328309,0.0,0.1414449840605368
train_leave_one_out,train_train,AGC_020,AGC_044,3,11,0.9677972815913619,0.94398985016566,0.9677972815913619,0.0,0.15320457698792878
train_leave_one_out,train_train,AGC_020,AGC_187,4,11,0.9623595196457418,0.9394576245796821,0.9623595196457418,0.0,0.1375543893038175
train_leave_one_out,train_train,AGC_020,AGC_160,5,11,0.26803261147504304,0.4972233744529365,0.9615688015726931,2.0,0.7856591892163266
train_leave_one_out,train_train,AGC_021,AGC_097,1,11,0.9955062018451233,0.9740259740259741,0.9955062018451233,0.0,0.05988090248110449
train_leave_one_out,train_train,AGC_021,AGC_179,2,11,0.9849278442798702,0.9480519480519483,0.9849278442798702,0.0,0.1004297792932337
train_leave_one_out,train_train,AGC_021,AGC_124,3,11,0.9847985502398822,0.9448051948051951,0.9847985502398822,0.0,0.12058755190035152
train_leave_one_out,train_train,AGC_021,AGC_161,4,11,0.9758480020388155,0.9545454545454549,0.9758480020388155,0.0,0.16615389344701834
train_leave_one_out,train_train,AGC_021,AGC_053,5,11,0.9064388067439243,0.8993506493506497,0.9747622490873717,0.0,0.2683064507570086
train_leave_one_out,train_train,AGC_022,AGC_018,1,11,0.9322774281876748,0.9404198841253701,0.978629391486366,0.0,0.13812206310468875
train_leave_one_out,train_train,AGC_022,AGC_171,2,11,0.9761312806445983,0.957792207792208,0.9761312806445983,0.0,0.16618066861946665
train_leave_one_out,train_train,AGC_022,AGC_032,3,11,0.9698675280248975,0.9545454545454547,0.9698675280248975,0.0,0.18788925518299282
train_leave_one_out,train_train,AGC_022,AGC_014,4,11,0.8791134370600765,0.8603896103896106,0.9684979954216097,0.0,0.21087802398482533
train_leave_one_out,train_train,AGC_022,AGC_104,5,11,0.9534392111264579,0.9155844155844157,0.9670534811183501,0.0,0.1855409788627089
train_leave_one_out,train_train,AGC_023,AGC_172,1,11,0.7198866890597609,0.7532467532467535,0.9763271936230615,1.0,0.33035349829939026
train_leave_one_out,train_train,AGC_023,AGC_054,2,11,0.967731574221801,0.9545454545454547,0.967731574221801,0.0,0.16482553459369662
train_leave_one_out,train_train,AGC_023,AGC_014,3,11,0.8197634713664269,0.8051948051948054,0.9674185932684515,0.0,0.3126970156031056
train_leave_one_out,train_train,AGC_023,AGC_187,4,11,0.9656877721561479,0.9355056797833943,0.9656877721561479,0.0,0.1808900479183077
train_leave_one_out,train_train,AGC_023,AGC_044,5,11,0.9233997151218364,0.892857142857143,0.9624299045291497,0.0,0.2085934227614825
train_leave_one_out,train_train,AGC_024,AGC_077,1,11,0.9829334902190965,0.9285714285714288,0.9829334902190965,0.0,0.1411032235517165
train_leave_one_out,train_train,AGC_024,AGC_132,2,11,0.9496376592928105,0.9285714285714287,0.9751748640250468,0.0,0.16491239051176795
train_leave_one_out,train_train,AGC_024,AGC_100,3,11,0.9224808296742392,0.8981827089363473,0.9737760870767477,0.0,0.23011693752808995
train_leave_one_out,train_train,AGC_024,AGC_013,4,11,0.9506560349630656,0.9318181818181821,0.972014720494212,0.0,0.16174530372449794
train_leave_one_out,train_train,AGC_024,AGC_069,5,11,0.9709690778211371,0.9220779220779224,0.9715558637466849,0.0,0.15775885625657915
train_leave_one_out,train_train,AGC_026,AGC_189,1,11,0.9707305027795692,0.8961038961038965,0.9707305027795692,0.0,0.15763633197823929
train_leave_one_out,train_train,AGC_026,AGC_012,2,11,0.95776024556916,0.8571428571428573,0.9693948097362195,0.0,0.22925629508317533
train_leave_one_out,train_train,AGC_026,AGC_017,3,11,0.950322185924184,0.8766233766233769,0.9670211677093647,0.0,0.17785260926407043
train_leave_one_out,train_train,AGC_026,AGC_133,4,11,0.9597096778600753,0.853896103896104,0.9642764495798289,0.0,0.19273321731564416
train_leave_one_out,train_train,AGC_026,AGC_013,5,11,0.9332679557007552,0.87987012987013,0.9642056555841307,-1.0,0.27938038348805844
train_leave_one_out,train_train,AGC_032,AGC_083,1,11,0.9445911049095098,0.9534362800936137,0.9861982288199763,0.0,0.1390906248408683
train_leave_one_out,train_train,AGC_032,AGC_140,2,11,0.8617822838952559,0.8558441558441561,0.9734134620729261,0.0,0.18657752823182985
train_leave_one_out,train_train,AGC_032,AGC_164,3,11,0.970881681595471,0.9448051948051951,0.970881681595471,0.0,0.17364094283676643
train_leave_one_out,train_train,AGC_032,AGC_171,4,11,0.9706953010588975,0.931818181818182,0.9706953010588975,0.0,0.19175482788453155
train_leave_one_out,train_train,AGC_032,AGC_022,5,11,0.9698675280248975,0.9545454545454547,0.9698675280248975,0.0,0.18788925518299282
train_leave_one_out,train_train,AGC_033,AGC_072,1,11,0.9770550139229305,0.957792207792208,0.9820433600375625,0.0,0.12484040998085176
train_leave_one_out,train_train,AGC_033,AGC_162,2,11,0.9745550407858985,0.9610389610389611,0.9784266286834129,0.0,0.17751838495321653
